Video_File;Predicted_Category;feature_0;feature_1;feature_2;feature_3;feature_4;feature_5;feature_6;feature_7;feature_8;feature_9;feature_10;feature_11;feature_12;feature_13;feature_14;feature_15;feature_16;feature_17;feature_18;feature_19;feature_20;feature_21;feature_22;feature_23;feature_24;Predictions
./TestFULL/NonEvent/NonEvent_037 .mp4;Party;9,950133;8,557119;7,7131485;7,19792201;6,749674;6,65087733;6,65037748;6,4366311;5,28943868;3,71259436;2,3800033;0,087476;-0,320629;-3,0519192;10,47160279;-5,52866525;-7,114312;-7,96980428;-9,51395147;-9,86121369;-9,9274073;-10,6588952;-12,572936;-13,4599387;-14,246749;"[
'./TestFULL/NonEvent/NonEvent_037
.mp4',
'Baseball',
9.950133,
8.557119,
7.7131485,
7.19792201,
6.749674,
6.65087733,
6.65037748,
6.4366311,
5.28943868,
3.71259436,
2.3800033,
0.087476,
-0.320629,
-3.0519192,
10.47160279,
-5.52866525,
-7.114312,
-7.96980428,
-9.51395147,
-9.86121369,
-9.9274073,
-10.6588952,
-12.572936,
-13.4599387,
-14.246749
]"
./TestFULL/NonEvent/NonEvent_042 .mp4;Party;9,9111668;9,6680046;8,98300802;6,59933079;4,141439;4,079077;1,2249076;0,924616;0,09451497;-0,5033844;-2,02897117;-2,146621;-3,654699;-6,71832395;9,79859;-8,64864438;-9,18539995;-10,0760656;-10,5254027;-10,5800447;-11,2455418;-11,95415;-13,61262478;-14,2425852;-14,5732751;"[
'./TestFULL/NonEvent/NonEvent_042
.mp4',
'Baseball',
9.9111668,
9.6680046,
8.98300802,
6.59933079,
4.141439,
4.079077,
1.2249076,
0.924616,
0.09451497,
-0.5033844,
-2.02897117,
-2.146621,
-3.654699,
-6.71832395,
9.79859,
-8.64864438,
-9.18539995,
-10.0760656,
-10.5254027,
-10.5800447,
-11.2455418,
-11.95415,
-13.61262478,
-14.2425852,
-14.5732751
]"
./TestFULL/NonEvent/NonEvent_141 .mp4;Party;6,927129;6,689692;6,5410731;6,21149523;6,04854736;5,8846908;4,58550399;4,3190853;2,348628;2,04238;1,8500368;1,0714925;-0,2761878;-0,56711;8,181032;-1,720349;-1,9632921;-7,004756;-8,5635089;-9,4599088;-10,142572;-10,36534627;-10,77567699;-10,9056501;-13,2162192;"[
'./TestFULL/NonEvent/NonEvent_141
.mp4',
'Baseball',
6.927129,
6.689692,
6.5410731,
6.21149523,
6.04854736,
5.8846908,
4.58550399,
4.3190853,
2.348628,
2.04238,
1.8500368,
1.0714925,
-0.2761878,
-0.56711,
8.181032,
-1.720349,
-1.9632921,
-7.004756,
-8.5635089,
-9.4599088,
-10.142572,
-10.36534627,
-10.77567699,
-10.9056501,
-13.2162192
]"
./TestFULL/NonEvent/NonEvent_013 .mp4;Party;9,167766;7,963771;7,36572;6,00879587;5,40063926;4,2120224;4,13564209;3,43798355;2,635106;-0,813226;-1,0004655;-3,4186893;-3,668417;-6,2384607;9,8467845;-8,15641358;-8,27158975;-8,9204679;-9,14600837;-10,152832;-10,6335134;-11,2262389;-12,53675;-13,71724741;-14,14209227;"[
'./TestFULL/NonEvent/NonEvent_013
.mp4',
'Baseball',
9.167766,
7.963771,
7.36572,
6.00879587,
5.40063926,
4.2120224,
4.13564209,
3.43798355,
2.635106,
-0.813226,
-1.0004655,
-3.4186893,
-3.668417,
-6.2384607,
9.8467845,
-8.15641358,
-8.27158975,
-8.9204679,
-9.14600837,
-10.152832,
-10.6335134,
-11.2262389,
-12.53675,
-13.71724741,
-14.14209227
]"
./TestFULL/NonEvent/NonEvent_146 .mp4;Party;9,6263117;8,27605109;6,90230619;6,0697045;5,452394;3,3697258;1,36999357;-1,3499438;-2,1812177;-2,251219;-3,06555;-4,54683417;-5,6603569;-5,765052;11,433066;-7,4980062;-7,61136883;-7,91504613;-9,6042933;-9,61397;-9,6654;-11,185776;-12,2832407;-12,418711;-14,5890668;"[
'./TestFULL/NonEvent/NonEvent_146
.mp4',
'Baseball',
9.6263117,
8.27605109,
6.90230619,
6.0697045,
5.452394,
3.3697258,
1.36999357,
-1.3499438,
-2.1812177,
-2.251219,
-3.06555,
-4.54683417,
-5.6603569,
-5.765052,
11.433066,
-7.4980062,
-7.61136883,
-7.91504613,
-9.6042933,
-9.61397,
-9.6654,
-11.185776,
-12.2832407,
-12.418711,
-14.5890668
]"
./TestFULL/NonEvent/NonEvent_154 .mp4;Party;9,99980742;4,45688657;4,356469;3,67474517;3,117353;2,885089;2,2390192;-0,129125;-0,140034;-0,755464;-1,4931029;-1,932464;-2,231374;-2,31239377;8,224125;-5,20682067;-8,8702896;-9,577705;-10,26233911;-11,3060698;-11,4636819;-12,91035359;-13,8508739;-13,8813856;-14,4186838;"[
'./TestFULL/NonEvent/NonEvent_154
.mp4',
'Baseball',
9.99980742,
4.45688657,
4.356469,
3.67474517,
3.117353,
2.885089,
2.2390192,
-0.129125,
-0.140034,
-0.755464,
-1.4931029,
-1.932464,
-2.231374,
-2.31239377,
8.224125,
-5.20682067,
-8.8702896,
-9.577705,
-10.26233911,
-11.3060698,
-11.4636819,
-12.91035359,
-13.8508739,
-13.8813856,
-14.4186838
]"
./TestFULL/NonEvent/NonEvent_078 .mp4;Party;9,62620921;9,2023607;8,60441156;8,028825;7,62279207;6,380853;5,2148406;3,7382898;3,06007036;2,4826234;1,0456675;0,4849867;-0,6738764;-0,8916844;10,022248;-2,76824486;-3,67079428;-4,5996857;-6,24740622;-9,8715845;-11,26948064;-11,3636829;-13,1164071;-13,610869;-14,794232;"[
'./TestFULL/NonEvent/NonEvent_078
.mp4',
'Baseball',
9.62620921,
9.2023607,
8.60441156,
8.028825,
7.62279207,
6.380853,
5.2148406,
3.7382898,
3.06007036,
2.4826234,
1.0456675,
0.4849867,
-0.6738764,
-0.8916844,
10.022248,
-2.76824486,
-3.67079428,
-4.5996857,
-6.24740622,
-9.8715845,
-11.26948064,
-11.3636829,
-13.1164071,
-13.610869,
-14.794232
]"
./TestFULL/NonEvent/NonEvent_019 .mp4;Party;7,54672305;7,284507;6,650095;6,260137;6,06415167;5,8267474;5,7076007;4,65221743;4,42025575;3,586256;3,570078;-2,744812;-3,0686191;-4,5255985;10,8062018;-7,1216259;-9,66571685;-9,73841397;-10,6465219;-10,870932;-11,15419318;-11,8139819;-13,024918;-13,19394588;-13,7004492;"[
'./TestFULL/NonEvent/NonEvent_019
.mp4',
'Baseball',
7.54672305,
7.284507,
6.650095,
6.260137,
6.06415167,
5.8267474,
5.7076007,
4.65221743,
4.42025575,
3.586256,
3.570078,
-2.744812,
-3.0686191,
-4.5255985,
10.8062018,
-7.1216259,
-9.66571685,
-9.73841397,
-10.6465219,
-10.870932,
-11.15419318,
-11.8139819,
-13.024918,
-13.19394588,
-13.7004492
]"
./TestFULL/NonEvent/NonEvent_137 .mp4;Party;8,8617712;7,81444446;7,080799;7,006055;4,8819512;3,22585579;2,82609728;2,311951;1,1751454;1,100377;1,07742218;-0,54547751;-0,80874742;-1,64020865;11,29836149;-4,4344382;-5,8206519;-6,420499;-7,1768365;-8,428124;-8,8911891;-9,106709;-9,73738213;-10,21909758;-13,408895;"[
'./TestFULL/NonEvent/NonEvent_137
.mp4',
'Baseball',
8.8617712,
7.81444446,
7.080799,
7.006055,
4.8819512,
3.22585579,
2.82609728,
2.311951,
1.1751454,
1.100377,
1.07742218,
-0.54547751,
-0.80874742,
-1.64020865,
11.29836149,
-4.4344382,
-5.8206519,
-6.420499,
-7.1768365,
-8.428124,
-8.8911891,
-9.106709,
-9.73738213,
-10.21909758,
-13.408895
]"
./TestFULL/NonEvent/NonEvent_096 .mp4;Party;7,51617273;5,08548131;4,763889;4,7493603;3,607873;3,5228371;1,9161076;1,81910248;1,2071452;0,172664;-1,128249;-1,840497;-3,81803537;-4,259501;9,6977556;-4,385594;-5,991027;-7,42701601;-8,28489465;-8,82329667;-9,42310749;-12,50368456;-12,721043;-12,9991859;-13,25669203;"[
'./TestFULL/NonEvent/NonEvent_096
.mp4',
'Baseball',
7.51617273,
5.08548131,
4.763889,
4.7493603,
3.607873,
3.5228371,
1.9161076,
1.81910248,
1.2071452,
0.172664,
-1.128249,
-1.840497,
-3.81803537,
-4.259501,
9.6977556,
-4.385594,
-5.991027,
-7.42701601,
-8.28489465,
-8.82329667,
-9.42310749,
-12.50368456,
-12.721043,
-12.9991859,
-13.25669203
]"
./TestFULL/NonEvent/NonEvent_038 .mp4;Party;8,33649931;7,73847621;6,0353791;5,090895;4,2812312;3,87249241;3,083886;0,720318;0,0908356;-0,063007;-0,38251783;-1,1035504;-1,709504;-5,227996;11,862436;-5,840436;-6,5754666;-7,611479;-8,16096557;-8,24833616;-9,21899648;-9,605162;-10,644832;-11,465285;-12,0774102;"[
'./TestFULL/NonEvent/NonEvent_038
.mp4',
'Baseball',
8.33649931,
7.73847621,
6.0353791,
5.090895,
4.2812312,
3.87249241,
3.083886,
0.720318,
0.0908356,
-0.063007,
-0.38251783,
-1.1035504,
-1.709504,
-5.227996,
11.862436,
-5.840436,
-6.5754666,
-7.611479,
-8.16096557,
-8.24833616,
-9.21899648,
-9.605162,
-10.644832,
-11.465285,
-12.0774102
]"
./TestFULL/ParadeProtest/ParadeProtest_022 .mp4;Party;9,6451189;8,867943;8,66716;7,856347;7,77870267;5,54326936;4,18993729;2,99801767;2,96675804;2,123568;0,44219785;-0,593285;-0,599718;-0,62239197;11,7460691;-3,1423393;-4,7143046;-8,436085;-8,639867;-8,92739428;-9,51064292;-11,3273744;-11,59182006;-13,334686;-14,416617;"[
'./TestFULL/ParadeProtest/ParadeProtest_022
.mp4',
'Baseball',
9.6451189,
8.867943,
8.66716,
7.856347,
7.77870267,
5.54326936,
4.18993729,
2.99801767,
2.96675804,
2.123568,
0.44219785,
-0.593285,
-0.599718,
-0.62239197,
11.7460691,
-3.1423393,
-4.7143046,
-8.436085,
-8.639867,
-8.92739428,
-9.51064292,
-11.3273744,
-11.59182006,
-13.334686,
-14.416617
]"
./TestFULL/ParadeProtest/ParadeProtest_013 .mp4;Party;9,99747;9,944552;9,3854473;9,102342;8,81665883;8,28854985;7,5253458;6,6372848;6,6302556;6,5568223;6,30670019;6,03815344;4,554475;4,53143667;10,9544354;-0,2675679;-1,0307781;-1,4189155;-3,862493;-5,5910058;-6,207608;-6,499033;-10,55716;-10,55851;-13,84966437;"[
'./TestFULL/ParadeProtest/ParadeProtest_013
.mp4',
'Baseball',
9.99747,
9.944552,
9.3854473,
9.102342,
8.81665883,
8.28854985,
7.5253458,
6.6372848,
6.6302556,
6.5568223,
6.30670019,
6.03815344,
4.554475,
4.53143667,
10.9544354,
-0.2675679,
-1.0307781,
-1.4189155,
-3.862493,
-5.5910058,
-6.207608,
-6.499033,
-10.55716,
-10.55851,
-13.84966437
]"
./TestFULL/ParadeProtest/ParadeProtest_028 .mp4;Party;8,8004728;7,7632188;7,592825;3,080762;2,363952;1,123758;0,569686;0,011083;-1,28046144;-3,0096813;-6,110514;-7,862496;-8,068072;-8,5464;9,9123606;-9,928897;-10,2371092;-10,7514111;-11,621419;-12,243267;-12,59408;-12,66799966;-13,515026;-13,63062918;-14,782828;"[
'./TestFULL/ParadeProtest/ParadeProtest_028
.mp4',
'Baseball',
8.8004728,
7.7632188,
7.592825,
3.080762,
2.363952,
1.123758,
0.569686,
0.011083,
-1.28046144,
-3.0096813,
-6.110514,
-7.862496,
-8.068072,
-8.5464,
9.9123606,
-9.928897,
-10.2371092,
-10.7514111,
-11.621419,
-12.243267,
-12.59408,
-12.66799966,
-13.515026,
-13.63062918,
-14.782828
]"
./TestFULL/ParadeProtest/ParadeProtest_029 .mp4;Party;8,7668752;7,104525;6,387473;6,08951011;4,19837296;3,91147545;2,6322722;1,66998829;-2,51142028;-4,0837171;-4,3152568;-5,97161129;-6,39351957;-7,386953;10,5983667;-8,851047;-8,9486615;-8,995061;-9,18095909;-10,05427;-12,2262157;-12,34207086;-13,1833798;-13,7133563;-14,80289856;"[
'./TestFULL/ParadeProtest/ParadeProtest_029
.mp4',
'Baseball',
8.7668752,
7.104525,
6.387473,
6.08951011,
4.19837296,
3.91147545,
2.6322722,
1.66998829,
-2.51142028,
-4.0837171,
-4.3152568,
-5.97161129,
-6.39351957,
-7.386953,
10.5983667,
-8.851047,
-8.9486615,
-8.995061,
-9.18095909,
-10.05427,
-12.2262157,
-12.34207086,
-13.1833798,
-13.7133563,
-14.80289856
]"
./TestFULL/ParadeProtest/ParadeProtest_021 .mp4;Party;9,497324;6,013929;5,6981287;4,830799;4,695597;4,61394943;4,16438777;3,2359924;2,603788;2,47185;1,03224687;-3,420654;-3,636172;-5,715552;10,595434;-7,18141437;-7,82562;-9,393489;-9,7605189;-11,324347;-11,5225768;-12,307621;-12,648771;-14,50033041;-14,757814;"[
'./TestFULL/ParadeProtest/ParadeProtest_021
.mp4',
'Baseball',
9.497324,
6.013929,
5.6981287,
4.830799,
4.695597,
4.61394943,
4.16438777,
3.2359924,
2.603788,
2.47185,
1.03224687,
-3.420654,
-3.636172,
-5.715552,
10.595434,
-7.18141437,
-7.82562,
-9.393489,
-9.7605189,
-11.324347,
-11.5225768,
-12.307621,
-12.648771,
-14.50033041,
-14.757814
]"
./TestFULL/ParadeProtest/ParadeProtest_026 .mp4;Party;9,920499;9,7017836;8,213113;8,0249588;6,03349458;5,41906439;3,4181879;2,18004954;1,34139687;-1,4585916;-1,7769711;-2,80626956;-3,84569753;-4,7665355;8,312454;-7,68684166;-7,920935;-7,9335045;-9,35413545;-9,3763729;-10,45017062;-11,146178;-14,081559;-14,7202452;-14,872684;"[
'./TestFULL/ParadeProtest/ParadeProtest_026
.mp4',
'Baseball',
9.920499,
9.7017836,
8.213113,
8.0249588,
6.03349458,
5.41906439,
3.4181879,
2.18004954,
1.34139687,
-1.4585916,
-1.7769711,
-2.80626956,
-3.84569753,
-4.7665355,
8.312454,
-7.68684166,
-7.920935,
-7.9335045,
-9.35413545,
-9.3763729,
-10.45017062,
-11.146178,
-14.081559,
-14.7202452,
-14.872684
]"
./TestFULL/ParadeProtest/ParadeProtest_017 .mp4;Party;9,519659;7,008739;6,5016156;5,828466;5,8271378;5,6139647;4,1545236;3,271768;1,55601959;0,313456;-0,294453;-1,061212;-3,0003515;-8,146564;10,671615;-9,140714;-9,93510125;-10,97408533;-11,8612296;-11,906807;-12,056165;-12,839506;-13,453559;-13,75452712;-14,299397;"[
'./TestFULL/ParadeProtest/ParadeProtest_017
.mp4',
'Baseball',
9.519659,
7.008739,
6.5016156,
5.828466,
5.8271378,
5.6139647,
4.1545236,
3.271768,
1.55601959,
0.313456,
-0.294453,
-1.061212,
-3.0003515,
-8.146564,
10.671615,
-9.140714,
-9.93510125,
-10.97408533,
-11.8612296,
-11.906807,
-12.056165,
-12.839506,
-13.453559,
-13.75452712,
-14.299397
]"
./TestFULL/ParadeProtest/ParadeProtest_031 .mp4;Party;9,7491791;8,88347817;8,501549;8,057908;6,51149005;5,7345363;5,2176427;3,76673843;3,362984;3,005681;2,90410684;-0,5614165;-1,66773462;-4,07617;8,1737064;-4,95376328;-5,025426;-5,97875;-7,535904;-8,980186;-9,998054;-12,3667578;-12,63953414;-12,647863;-13,20892047;"[
'./TestFULL/ParadeProtest/ParadeProtest_031
.mp4',
'Baseball',
9.7491791,
8.88347817,
8.501549,
8.057908,
6.51149005,
5.7345363,
5.2176427,
3.76673843,
3.362984,
3.005681,
2.90410684,
-0.5614165,
-1.66773462,
-4.07617,
8.1737064,
-4.95376328,
-5.025426,
-5.97875,
-7.535904,
-8.980186,
-9.998054,
-12.3667578,
-12.63953414,
-12.647863,
-13.20892047
]"
./TestFULL/ParadeProtest/ParadeProtest_003 .mp4;Party;5,58836287;3,1791744;2,9329099;1,88802365;0,67812287;-1,14780567;-1,22916666;-1,70345;-2,400356;-3,120612;-4,4453795;-4,8021922;-5,39605728;-5,605783;10,581528;-6,6209449;-7,51284691;-7,54027397;-7,906664;-10,8412892;-11,16828;-11,3590062;-12,023442;-12,65390016;-13,924206;"[
'./TestFULL/ParadeProtest/ParadeProtest_003
.mp4',
'Baseball',
5.58836287,
3.1791744,
2.9329099,
1.88802365,
0.67812287,
-1.14780567,
-1.22916666,
-1.70345,
-2.400356,
-3.120612,
-4.4453795,
-4.8021922,
-5.39605728,
-5.605783,
10.581528,
-6.6209449,
-7.51284691,
-7.54027397,
-7.906664,
-10.8412892,
-11.16828,
-11.3590062,
-12.023442,
-12.65390016,
-13.924206
]"
./TestFULL/ParadeProtest/ParadeProtest_049 .mp4;Party;8,20887656;7,8576638;6,7476454;6,283791;6,09082223;5,347585;2,93698637;2,8600514;0,1084861;-0,91828089;-1,9956542;-2,02603554;-3,2171556;-3,72069142;11,484656;-4,9098912;-5,1261251;-6,87744361;-7,39145136;-9,44422824;-9,73953;-10,040565;-10,70312712;-11,444309;-11,92887201;"[
'./TestFULL/ParadeProtest/ParadeProtest_049
.mp4',
'Baseball',
8.20887656,
7.8576638,
6.7476454,
6.283791,
6.09082223,
5.347585,
2.93698637,
2.8600514,
0.1084861,
-0.91828089,
-1.9956542,
-2.02603554,
-3.2171556,
-3.72069142,
11.484656,
-4.9098912,
-5.1261251,
-6.87744361,
-7.39145136,
-9.44422824,
-9.73953,
-10.040565,
-10.70312712,
-11.444309,
-11.92887201
]"
./TestFULL/ParadeProtest/ParadeProtest_023 .mp4;Party;9,755883;8,546896;7,5859228;5,875281;2,367414;1,6698276;-0,00894806;-0,581917;-1,1480507;-1,994283;-2,39348994;-3,4362496;-3,79143804;-6,038578;10,6844019;-6,62377361;-7,387678;-8,727925;-9,045957;-10,15904283;-12,96091102;-13,5405822;-14,313297;-14,35471902;-14,699498;"[
'./TestFULL/ParadeProtest/ParadeProtest_023
.mp4',
'Baseball',
9.755883,
8.546896,
7.5859228,
5.875281,
2.367414,
1.6698276,
-0.00894806,
-0.581917,
-1.1480507,
-1.994283,
-2.39348994,
-3.4362496,
-3.79143804,
-6.038578,
10.6844019,
-6.62377361,
-7.387678,
-8.727925,
-9.045957,
-10.15904283,
-12.96091102,
-13.5405822,
-14.313297,
-14.35471902,
-14.699498
]"
./TestFULL/ParadeProtest/ParadeProtest_018 .mp4;Party;7,47017102;5,8569413;5,012116;3,61384324;3,2537182;2,38624;2,016262;1,598753;0,43981848;-1,46344143;-1,9738486;-3,105038;-3,334312;-3,70748816;8,503675;-4,6504742;-4,8875409;-5,77379108;-6,049037;-6,7591339;-7,22460024;-8,243972;-9,59688875;-13,78123281;-14,353492;"[
'./TestFULL/ParadeProtest/ParadeProtest_018
.mp4',
'Baseball',
7.47017102,
5.8569413,
5.012116,
3.61384324,
3.2537182,
2.38624,
2.016262,
1.598753,
0.43981848,
-1.46344143,
-1.9738486,
-3.105038,
-3.334312,
-3.70748816,
8.503675,
-4.6504742,
-4.8875409,
-5.77379108,
-6.049037,
-6.7591339,
-7.22460024,
-8.243972,
-9.59688875,
-13.78123281,
-14.353492
]"
./TestFULL/ParadeProtest/ParadeProtest_042 .mp4;Party;9,7032754;9,301833;7,722057;7,604106;6,17423;5,60314371;4,928291;4,1305288;4,047237;2,996446;2,73667182;2,7124716;-0,83684083;-0,928523;11,4006133;-1,37065304;-1,4625651;-6,14261024;-7,9628407;-8,05490083;-9,09735486;-9,86731276;-10,14514052;-10,83900711;-11,7555913;"[
'./TestFULL/ParadeProtest/ParadeProtest_042
.mp4',
'Baseball',
9.7032754,
9.301833,
7.722057,
7.604106,
6.17423,
5.60314371,
4.928291,
4.1305288,
4.047237,
2.996446,
2.73667182,
2.7124716,
-0.83684083,
-0.928523,
11.4006133,
-1.37065304,
-1.4625651,
-6.14261024,
-7.9628407,
-8.05490083,
-9.09735486,
-9.86731276,
-10.14514052,
-10.83900711,
-11.7555913
]"
./TestFULL/ParadeProtest/ParadeProtest_009 .mp4;Party;9,8175507;9,241645;8,55045645;8,04244396;7,87424949;7,841718;7,611816;4,648574;4,54729808;4,44504548;4,3675626;4,33765501;3,094908;3,09155609;11,362584;1,13992571;0,17003368;-5,209386;-7,747552;-8,7026622;-9,085826;-10,3253623;-11,23963064;-12,7333277;-14,397661;"[
'./TestFULL/ParadeProtest/ParadeProtest_009
.mp4',
'Baseball',
9.8175507,
9.241645,
8.55045645,
8.04244396,
7.87424949,
7.841718,
7.611816,
4.648574,
4.54729808,
4.44504548,
4.3675626,
4.33765501,
3.094908,
3.09155609,
11.362584,
1.13992571,
0.17003368,
-5.209386,
-7.747552,
-8.7026622,
-9.085826,
-10.3253623,
-11.23963064,
-12.7333277,
-14.397661
]"
./TestFULL/ParadeProtest/ParadeProtest_019 .mp4;Party;7,2555253;6,4496864;5,177293;2,88999771;2,1337965;1,592992;1,192613;-1,37904313;-1,74650395;-2,5727002;-3,15503;-5,1225873;-6,57790661;-7,344295;8,519204;-9,8497307;-9,873098;-11,090527;-11,432358;-13,4508563;-13,770829;-13,78281995;-14,162555;-14,19652469;-14,93665227;"[
'./TestFULL/ParadeProtest/ParadeProtest_019
.mp4',
'Baseball',
7.2555253,
6.4496864,
5.177293,
2.88999771,
2.1337965,
1.592992,
1.192613,
-1.37904313,
-1.74650395,
-2.5727002,
-3.15503,
-5.1225873,
-6.57790661,
-7.344295,
8.519204,
-9.8497307,
-9.873098,
-11.090527,
-11.432358,
-13.4508563,
-13.770829,
-13.78281995,
-14.162555,
-14.19652469,
-14.93665227
]"
./TestFULL/Party/Party_001 .mp4;Party;7,04372426;6,9321375;6,81222525;6,46740642;5,36535886;5,037141;4,354034;4,3202744;3,8787818;3,0740909;2,7142623;2,71249933;2,6429884;0,76295054;10,148681;-1,262517;-2,2353084;-4,230623;-4,754887;-5,7568598;-6,125604;-9,7812633;-12,00842444;-13,45337717;-14,38342;"[
'./TestFULL/Party/Party_001
.mp4',
'Baseball',
7.04372426,
6.9321375,
6.81222525,
6.46740642,
5.36535886,
5.037141,
4.354034,
4.3202744,
3.8787818,
3.0740909,
2.7142623,
2.71249933,
2.6429884,
0.76295054,
10.148681,
-1.262517,
-2.2353084,
-4.230623,
-4.754887,
-5.7568598,
-6.125604,
-9.7812633,
-12.00842444,
-13.45337717,
-14.38342
]"
./TestFULL/Party/Party_002 .mp4;Party;8,516658;6,687314;5,283242;5,1292965;4,8677755;4,6997076;4,37629386;2,24844756;1,6462464;0,161443;-0,708247;-1,511383;-2,1556856;-2,21041126;8,2367584;-4,069803;-4,1460441;-4,88243838;-5,7298191;-5,7805057;-10,62612897;-10,7883788;-12,05555598;-12,22741;-14,253095;"[
'./TestFULL/Party/Party_002
.mp4',
'Baseball',
8.516658,
6.687314,
5.283242,
5.1292965,
4.8677755,
4.6997076,
4.37629386,
2.24844756,
1.6462464,
0.161443,
-0.708247,
-1.511383,
-2.1556856,
-2.21041126,
8.2367584,
-4.069803,
-4.1460441,
-4.88243838,
-5.7298191,
-5.7805057,
-10.62612897,
-10.7883788,
-12.05555598,
-12.22741,
-14.253095
]"
./TestFULL/Party/Party_009 .mp4;Party;9,558165;9,549938;9,1592606;8,50033063;7,78399036;6,5159488;6,2350326;4,7951648;4,6901885;4,0979;3,499985;1,27183716;0,126589;-1,7718954;8,493808;-3,26646369;-3,510172;-5,0911857;-5,66879857;-5,73242;-8,1660371;-10,182626;-11,0395676;-11,2296443;-11,245656;"[
'./TestFULL/Party/Party_009
.mp4',
'Baseball',
9.558165,
9.549938,
9.1592606,
8.50033063,
7.78399036,
6.5159488,
6.2350326,
4.7951648,
4.6901885,
4.0979,
3.499985,
1.27183716,
0.126589,
-1.7718954,
8.493808,
-3.26646369,
-3.510172,
-5.0911857,
-5.66879857,
-5.73242,
-8.1660371,
-10.182626,
-11.0395676,
-11.2296443,
-11.245656
]"
./TestFULL/Party/Party_005 .mp4;Party;8,9990448;6,51713;5,835943;5,6039434;5,43998205;4,658757;3,701491;1,52569763;1,00907397;-2,487497;-2,50251558;-2,971697;-3,7281255;-5,176309;10,543401;-6,18967092;-6,5459936;-6,8881236;-6,893929;-10,6848164;-10,947251;-11,876311;-12,7248969;-13,19880692;-13,51429892;"[
'./TestFULL/Party/Party_005
.mp4',
'Baseball',
8.9990448,
6.51713,
5.835943,
5.6039434,
5.43998205,
4.658757,
3.701491,
1.52569763,
1.00907397,
-2.487497,
-2.50251558,
-2.971697,
-3.7281255,
-5.176309,
10.543401,
-6.18967092,
-6.5459936,
-6.8881236,
-6.893929,
-10.6848164,
-10.947251,
-11.876311,
-12.7248969,
-13.19880692,
-13.51429892
]"
./TestFULL/Party/Party_017 .mp4;Party;9,8552601;9,403606;8,944;8,75841028;8,74801;8,30019801;8,2917653;7,9665765;6,49406891;5,698977;5,4357881;1,4966017;0,9225956;0,60052132;8,87666772;-3,337431;-4,6476377;-5,39327286;-5,58623526;-6,008608;-6,7255961;-7,7626371;-9,709432;-10,0418079;-14,6335525;"[
'./TestFULL/Party/Party_017
.mp4',
'Baseball',
9.8552601,
9.403606,
8.944,
8.75841028,
8.74801,
8.30019801,
8.2917653,
7.9665765,
6.49406891,
5.698977,
5.4357881,
1.4966017,
0.9225956,
0.60052132,
8.87666772,
-3.337431,
-4.6476377,
-5.39327286,
-5.58623526,
-6.008608,
-6.7255961,
-7.7626371,
-9.709432,
-10.0418079,
-14.6335525
]"
./TestFULL/Party/Party_015 .mp4;Party;8,385974;8,29609;6,5832199;6,0930692;6,0857315;5,441757;4,246253;3,3202499;3,2271993;2,990097;1,4568534;0,78173576;0,41736369;0,132383;10,550162;-5,95884312;-6,5665672;-7,90028469;-9,308421;-10,29574021;-11,0388348;-11,3868753;-11,99269244;-12,2051747;-14,8349032;"[
'./TestFULL/Party/Party_015
.mp4',
'Baseball',
8.385974,
8.29609,
6.5832199,
6.0930692,
6.0857315,
5.441757,
4.246253,
3.3202499,
3.2271993,
2.990097,
1.4568534,
0.78173576,
0.41736369,
0.132383,
10.550162,
-5.95884312,
-6.5665672,
-7.90028469,
-9.308421,
-10.29574021,
-11.0388348,
-11.3868753,
-11.99269244,
-12.2051747,
-14.8349032
]"
./TestFULL/Party/Party_050 .mp4;Party;9,1448441;8,180866;7,801233;7,405921;5,96116496;5,05380522;3,4953251;1,96587911;1,3499366;-2,3949457;-3,636356;-3,7848071;-3,8097738;-4,2406642;11,054393;-5,17651696;-6,47906944;-7,981353;-9,3634524;-11,1718259;-11,260994;-12,7771097;-13,0682163;-14,8466373;-14,92637748;"[
'./TestFULL/Party/Party_050
.mp4',
'Baseball',
9.1448441,
8.180866,
7.801233,
7.405921,
5.96116496,
5.05380522,
3.4953251,
1.96587911,
1.3499366,
-2.3949457,
-3.636356,
-3.7848071,
-3.8097738,
-4.2406642,
11.054393,
-5.17651696,
-6.47906944,
-7.981353,
-9.3634524,
-11.1718259,
-11.260994,
-12.7771097,
-13.0682163,
-14.8466373,
-14.92637748
]"
./TestFULL/Party/Party_036 .mp4;Party;9,9216269;9,80234767;8,88520081;7,6136598;6,065066;5,13108352;3,919422;1,7500734;1,353603;0,099411;-1,06210769;-1,42486;-2,6472077;-3,44559961;8,35694704;-4,97643508;-5,187049;-5,19729184;-5,322083;-6,491175;-7,3990657;-10,0185219;-10,0867779;-13,548815;-14,10250828;"[
'./TestFULL/Party/Party_036
.mp4',
'Baseball',
9.9216269,
9.80234767,
8.88520081,
7.6136598,
6.065066,
5.13108352,
3.919422,
1.7500734,
1.353603,
0.099411,
-1.06210769,
-1.42486,
-2.6472077,
-3.44559961,
8.35694704,
-4.97643508,
-5.187049,
-5.19729184,
-5.322083,
-6.491175,
-7.3990657,
-10.0185219,
-10.0867779,
-13.548815,
-14.10250828
]"
