Video_File;Predicted_Category;feature_0;feature_1;feature_2;feature_3;feature_4;feature_5;feature_6;feature_7;feature_8;feature_9;feature_10;feature_11;feature_12;feature_13;feature_14;feature_15;feature_16;feature_17;feature_18;feature_19;feature_20;feature_21;feature_22;feature_23;feature_24;Predictions
./TestFULL/NonEvent/NonEvent_037 .mp4;ReligiousActivity;9,272848;7,2303246;7,21488699;7,13486914;4,9104774;4,7654918;4,6544026;4,10574682;1,7011288;-1,71963954;-3,67214476;-3,8352181;-4,55630489;-5,345309;-6,35287137;-7,547046;-8,37933072;-9,7215067;-10,8838295;9,5809185;-12,72372013;-13,111902;-13,315725;-13,3169769;-14,9257472;"[
'./TestFULL/NonEvent/NonEvent_037
.mp4',
'Baseball',
9.272848,
7.2303246,
7.21488699,
7.13486914,
4.9104774,
4.7654918,
4.6544026,
4.10574682,
1.7011288,
-1.71963954,
-3.67214476,
-3.8352181,
-4.55630489,
-5.345309,
-6.35287137,
-7.547046,
-8.37933072,
-9.7215067,
-10.8838295,
9.5809185,
-12.72372013,
-13.111902,
-13.315725,
-13.3169769,
-14.9257472
]"
./TestFULL/NonEvent/NonEvent_042 .mp4;ReligiousActivity;9,908719;9,60549;8,6901945;7,542989;7,46753471;7,146125;6,3782675;1,774592;1,231026;0,98258;0,7047098;0,6208203;-0,866682;-1,347405;-4,57827875;-5,320973;-6,253193;-7,154543;-7,30428599;8,103328;-9,063766;-9,1821295;-10,442291;-11,23803045;-13,27579;"[
'./TestFULL/NonEvent/NonEvent_042
.mp4',
'Baseball',
9.908719,
9.60549,
8.6901945,
7.542989,
7.46753471,
7.146125,
6.3782675,
1.774592,
1.231026,
0.98258,
0.7047098,
0.6208203,
-0.866682,
-1.347405,
-4.57827875,
-5.320973,
-6.253193,
-7.154543,
-7.30428599,
8.103328,
-9.063766,
-9.1821295,
-10.442291,
-11.23803045,
-13.27579
]"
./TestFULL/NonEvent/NonEvent_141 .mp4;ReligiousActivity;9,480717;7,6972672;6,98264871;6,722134;6,419123;6,147894;2,99060796;2,91510191;1,5937623;1,221806;0,46392001;-1,49718795;-1,5823036;-3,15235996;-4,0386183;-4,892718;-7,6840489;-9,03902754;-10,0656092;9,638322;-11,205532;-13,09709283;-13,09709429;-14,1020538;-14,1549926;"[
'./TestFULL/NonEvent/NonEvent_141
.mp4',
'Baseball',
9.480717,
7.6972672,
6.98264871,
6.722134,
6.419123,
6.147894,
2.99060796,
2.91510191,
1.5937623,
1.221806,
0.46392001,
-1.49718795,
-1.5823036,
-3.15235996,
-4.0386183,
-4.892718,
-7.6840489,
-9.03902754,
-10.0656092,
9.638322,
-11.205532,
-13.09709283,
-13.09709429,
-14.1020538,
-14.1549926
]"
./TestFULL/NonEvent/NonEvent_013 .mp4;ReligiousActivity;9,474044;8,16337042;8,14708059;7,59048123;4,71349035;4,58153833;2,55811127;2,091406;1,6260927;0,14288993;-0,146641;-0,6129807;-1,1683757;-1,2668557;-4,52841584;-5,34697454;-5,7502882;-9,828356;-11,1724801;10,992296;-11,90127056;-12,53578678;-13,133033;-13,6228981;-14,35063569;"[
'./TestFULL/NonEvent/NonEvent_013
.mp4',
'Baseball',
9.474044,
8.16337042,
8.14708059,
7.59048123,
4.71349035,
4.58153833,
2.55811127,
2.091406,
1.6260927,
0.14288993,
-0.146641,
-0.6129807,
-1.1683757,
-1.2668557,
-4.52841584,
-5.34697454,
-5.7502882,
-9.828356,
-11.1724801,
10.992296,
-11.90127056,
-12.53578678,
-13.133033,
-13.6228981,
-14.35063569
]"
./TestFULL/NonEvent/NonEvent_146 .mp4;ReligiousActivity;9,73657368;6,49574;6,0791652;5,48538849;4,6588586;3,46210055;3,14075509;2,968964;1,72938854;1,50238524;1,49071309;1,04134441;0,1904644;-1,3260406;-5,638475;-5,933536;-7,06572218;-7,7530708;-8,085843;8,918036;-11,67337825;-12,1720644;-13,349003;-13,7609746;-13,993034;"[
'./TestFULL/NonEvent/NonEvent_146
.mp4',
'Baseball',
9.73657368,
6.49574,
6.0791652,
5.48538849,
4.6588586,
3.46210055,
3.14075509,
2.968964,
1.72938854,
1.50238524,
1.49071309,
1.04134441,
0.1904644,
-1.3260406,
-5.638475,
-5.933536,
-7.06572218,
-7.7530708,
-8.085843,
8.918036,
-11.67337825,
-12.1720644,
-13.349003,
-13.7609746,
-13.993034
]"
./TestFULL/NonEvent/NonEvent_154 .mp4;ReligiousActivity;6,3567867;5,71278251;5,19004134;4,1870706;3,425576;2,051076;0,477643;0,4231863;0,2575441;-0,0575121;-0,489739;-0,67086;-1,193251;-1,312036;-4,38214949;-8,024824;-8,223878;-9,179198;-9,325433;8,699774;-12,01603204;-12,134047;-12,7868584;-13,6866963;-13,716461;"[
'./TestFULL/NonEvent/NonEvent_154
.mp4',
'Baseball',
6.3567867,
5.71278251,
5.19004134,
4.1870706,
3.425576,
2.051076,
0.477643,
0.4231863,
0.2575441,
-0.0575121,
-0.489739,
-0.67086,
-1.193251,
-1.312036,
-4.38214949,
-8.024824,
-8.223878,
-9.179198,
-9.325433,
8.699774,
-12.01603204,
-12.134047,
-12.7868584,
-13.6866963,
-13.716461
]"
./TestFULL/NonEvent/NonEvent_078 .mp4;ReligiousActivity;7,8514295;7,766533;7,523531;6,03469255;5,7878146;5,503247;5,4784889;4,47720395;3,511842;0,203456;-0,23265537;-0,746842;-2,140891;-2,87218035;-3,1018236;-5,23600379;-6,9146336;-6,980669;-7,648474;9,2143137;-9,196534;-11,17417015;-13,307184;-13,4294495;-14,791389;"[
'./TestFULL/NonEvent/NonEvent_078
.mp4',
'Baseball',
7.8514295,
7.766533,
7.523531,
6.03469255,
5.7878146,
5.503247,
5.4784889,
4.47720395,
3.511842,
0.203456,
-0.23265537,
-0.746842,
-2.140891,
-2.87218035,
-3.1018236,
-5.23600379,
-6.9146336,
-6.980669,
-7.648474,
9.2143137,
-9.196534,
-11.17417015,
-13.307184,
-13.4294495,
-14.791389
]"
./TestFULL/NonEvent/NonEvent_019 .mp4;ReligiousActivity;6,948346;6,88619396;6,4270396;5,93538;4,6900505;4,2025645;3,961113;3,4918295;3,2054207;1,9195091;1,073211;0,3588719;0,2586575;0,141958;-0,488254;-1,2907271;-1,6082372;-2,5393164;-3,675657;8,163798;-4,414436;-7,57956673;-8,243382;-13,274911;-13,70355428;"[
'./TestFULL/NonEvent/NonEvent_019
.mp4',
'Baseball',
6.948346,
6.88619396,
6.4270396,
5.93538,
4.6900505,
4.2025645,
3.961113,
3.4918295,
3.2054207,
1.9195091,
1.073211,
0.3588719,
0.2586575,
0.141958,
-0.488254,
-1.2907271,
-1.6082372,
-2.5393164,
-3.675657,
8.163798,
-4.414436,
-7.57956673,
-8.243382,
-13.274911,
-13.70355428
]"
./TestFULL/NonEvent/NonEvent_137 .mp4;ReligiousActivity;9,493282;7,47999776;7,41855627;7,4120176;7,197605;6,1318178;4,964049;4,40517864;3,69165811;3,03404052;0,2944678;-0,5886172;-0,630552;-3,753936;-4,92000789;-5,396334;-6,195198;-6,7589277;-7,432873;9,138455;-11,7904205;-13,393091;-14,21262378;-14,7877081;-14,94214866;"[
'./TestFULL/NonEvent/NonEvent_137
.mp4',
'Baseball',
9.493282,
7.47999776,
7.41855627,
7.4120176,
7.197605,
6.1318178,
4.964049,
4.40517864,
3.69165811,
3.03404052,
0.2944678,
-0.5886172,
-0.630552,
-3.753936,
-4.92000789,
-5.396334,
-6.195198,
-6.7589277,
-7.432873,
9.138455,
-11.7904205,
-13.393091,
-14.21262378,
-14.7877081,
-14.94214866
]"
./TestFULL/NonEvent/NonEvent_096 .mp4;ReligiousActivity;8,250512;7,55885906;5,844414;5,7390703;3,8682467;0,7937109;-3,2952558;-3,938534;-4,72686471;-4,912877;-5,06858392;-5,3620714;-5,432805;-7,0240816;-7,696986;-7,9410528;-8,5494267;-8,5676443;-10,66349898;8,084047;-13,3423926;-13,3550486;-13,437725;-14,19475508;-14,5975334;"[
'./TestFULL/NonEvent/NonEvent_096
.mp4',
'Baseball',
8.250512,
7.55885906,
5.844414,
5.7390703,
3.8682467,
0.7937109,
-3.2952558,
-3.938534,
-4.72686471,
-4.912877,
-5.06858392,
-5.3620714,
-5.432805,
-7.0240816,
-7.696986,
-7.9410528,
-8.5494267,
-8.5676443,
-10.66349898,
8.084047,
-13.3423926,
-13.3550486,
-13.437725,
-14.19475508,
-14.5975334
]"
./TestFULL/NonEvent/NonEvent_038 .mp4;ReligiousActivity;7,312586;7,116592;5,822369;4,782602;4,697041;4,222544;3,74170871;3,608494;2,5912763;2,3056223;1,919705;-0,4343015;-0,58601095;-1,73189147;-3,913092;-4,264274;-4,4450367;-6,374664;-6,972723;10,721827;-9,220396;-11,34495456;-13,52982898;-14,2154525;-14,3558085;"[
'./TestFULL/NonEvent/NonEvent_038
.mp4',
'Baseball',
7.312586,
7.116592,
5.822369,
4.782602,
4.697041,
4.222544,
3.74170871,
3.608494,
2.5912763,
2.3056223,
1.919705,
-0.4343015,
-0.58601095,
-1.73189147,
-3.913092,
-4.264274,
-4.4450367,
-6.374664,
-6.972723,
10.721827,
-9.220396,
-11.34495456,
-13.52982898,
-14.2154525,
-14.3558085
]"
./TestFULL/ParadeProtest/ParadeProtest_022 .mp4;ReligiousActivity;9,898471;9,151365;8,8472511;8,11635075;7,877595;7,7207051;7,446675;4,186158;4,1720022;4,03237607;3,45865253;2,9870152;2,98433514;2,6634533;1,070482;0,1815634;-0,4747348;-0,6826574;-1,1343202;11,898265;-5,821888;-6,13412711;-7,359634;-8,65495221;-10,66459;"[
'./TestFULL/ParadeProtest/ParadeProtest_022
.mp4',
'Baseball',
9.898471,
9.151365,
8.8472511,
8.11635075,
7.877595,
7.7207051,
7.446675,
4.186158,
4.1720022,
4.03237607,
3.45865253,
2.9870152,
2.98433514,
2.6634533,
1.070482,
0.1815634,
-0.4747348,
-0.6826574,
-1.1343202,
11.898265,
-5.821888,
-6.13412711,
-7.359634,
-8.65495221,
-10.66459
]"
./TestFULL/ParadeProtest/ParadeProtest_013 .mp4;ReligiousActivity;9,105649;9,0713733;8,28567296;7,036015;6,06155677;5,664545;5,230987;4,8728402;3,449678;1,969719;0,0225545;-3,106488;-3,43835;-4,43249188;-4,573888;-5,94217264;-5,97624567;-7,45043322;-8,09323219;9,9956552;-11,4497966;-12,25647796;-13,0649209;-13,7989409;-13,958458;"[
'./TestFULL/ParadeProtest/ParadeProtest_013
.mp4',
'Baseball',
9.105649,
9.0713733,
8.28567296,
7.036015,
6.06155677,
5.664545,
5.230987,
4.8728402,
3.449678,
1.969719,
0.0225545,
-3.106488,
-3.43835,
-4.43249188,
-4.573888,
-5.94217264,
-5.97624567,
-7.45043322,
-8.09323219,
9.9956552,
-11.4497966,
-12.25647796,
-13.0649209,
-13.7989409,
-13.958458
]"
./TestFULL/ParadeProtest/ParadeProtest_028 .mp4;ReligiousActivity;8,76318583;7,06395497;5,49008094;4,898627;4,7972738;2,77864682;1,752022;1,31982049;0,50028;-1,572324;-2,9821493;-3,7050319;-4,4471878;-4,467479;-4,4784565;-4,5140922;-6,5379257;-10,3093498;-10,6483637;10,339731;-11,381229;-11,7379968;-12,85013196;-14,60854399;-14,793599;"[
'./TestFULL/ParadeProtest/ParadeProtest_028
.mp4',
'Baseball',
8.76318583,
7.06395497,
5.49008094,
4.898627,
4.7972738,
2.77864682,
1.752022,
1.31982049,
0.50028,
-1.572324,
-2.9821493,
-3.7050319,
-4.4471878,
-4.467479,
-4.4784565,
-4.5140922,
-6.5379257,
-10.3093498,
-10.6483637,
10.339731,
-11.381229,
-11.7379968,
-12.85013196,
-14.60854399,
-14.793599
]"
./TestFULL/ParadeProtest/ParadeProtest_029 .mp4;ReligiousActivity;9,52840727;8,1031491;4,2715899;3,6963424;2,074925;1,614177;-0,0475472;-0,17928802;-0,7143321;-1,1150108;-1,31559666;-2,0428359;-2,92601512;-3,556725;-5,3789378;-6,35108;-7,234773;-8,1881601;-8,77754383;8,474397;-9,644361;-9,8111356;-9,9448515;-10,193034;-14,832805;"[
'./TestFULL/ParadeProtest/ParadeProtest_029
.mp4',
'Baseball',
9.52840727,
8.1031491,
4.2715899,
3.6963424,
2.074925,
1.614177,
-0.0475472,
-0.17928802,
-0.7143321,
-1.1150108,
-1.31559666,
-2.0428359,
-2.92601512,
-3.556725,
-5.3789378,
-6.35108,
-7.234773,
-8.1881601,
-8.77754383,
8.474397,
-9.644361,
-9.8111356,
-9.9448515,
-10.193034,
-14.832805
]"
./TestFULL/ParadeProtest/ParadeProtest_021 .mp4;ReligiousActivity;9,690342;8,833241;8,761741;7,96875904;7,4747852;7,07006327;5,5815157;4,6332037;4,485346;4,461525;3,80563082;3,6929948;3,42254205;3,10804642;0,13385852;-1,8827413;-5,25015298;-5,27017518;-6,054845;10,71425295;-9,30326598;-10,089713;-11,88701853;-13,9096486;-14,351565;"[
'./TestFULL/ParadeProtest/ParadeProtest_021
.mp4',
'Baseball',
9.690342,
8.833241,
8.761741,
7.96875904,
7.4747852,
7.07006327,
5.5815157,
4.6332037,
4.485346,
4.461525,
3.80563082,
3.6929948,
3.42254205,
3.10804642,
0.13385852,
-1.8827413,
-5.25015298,
-5.27017518,
-6.054845,
10.71425295,
-9.30326598,
-10.089713,
-11.88701853,
-13.9096486,
-14.351565
]"
./TestFULL/ParadeProtest/ParadeProtest_026 .mp4;ReligiousActivity;9,88465271;7,33923687;4,73440325;3,7624387;3,51341678;2,6786076;0,92678;0,5139009;-0,602356;-1,851723;-3,358793;-4,001272;-4,72835764;-5,89103324;-6,2919643;-6,38572994;-7,03287046;-8,53501;-8,943553;11,798857;-10,792875;-13,17424268;-13,7940351;-14,053668;-14,48447962;"[
'./TestFULL/ParadeProtest/ParadeProtest_026
.mp4',
'Baseball',
9.88465271,
7.33923687,
4.73440325,
3.7624387,
3.51341678,
2.6786076,
0.92678,
0.5139009,
-0.602356,
-1.851723,
-3.358793,
-4.001272,
-4.72835764,
-5.89103324,
-6.2919643,
-6.38572994,
-7.03287046,
-8.53501,
-8.943553,
11.798857,
-10.792875,
-13.17424268,
-13.7940351,
-14.053668,
-14.48447962
]"
./TestFULL/ParadeProtest/ParadeProtest_017 .mp4;ReligiousActivity;8,73782;8,4310326;7,03629;4,72701518;3,871143;3,7112211;-0,23697097;-0,6440865;-1,473163;-2,811364;-2,84706664;-3,09886021;-4,353234;-5,006892;-6,30409334;-7,15671746;-9,67677065;-11,24118;-12,83598;11,376098;-13,8201897;-14,437932;-14,6621393;-14,761733;-14,9329343;"[
'./TestFULL/ParadeProtest/ParadeProtest_017
.mp4',
'Baseball',
8.73782,
8.4310326,
7.03629,
4.72701518,
3.871143,
3.7112211,
-0.23697097,
-0.6440865,
-1.473163,
-2.811364,
-2.84706664,
-3.09886021,
-4.353234,
-5.006892,
-6.30409334,
-7.15671746,
-9.67677065,
-11.24118,
-12.83598,
11.376098,
-13.8201897,
-14.437932,
-14.6621393,
-14.761733,
-14.9329343
]"
./TestFULL/ParadeProtest/ParadeProtest_031 .mp4;ReligiousActivity;7,8808955;6,620752;5,49376;5,0394815;4,70450115;2,4281299;2,032434;1,62218521;1,612597;0,6796782;0,660439;0,607501;-0,734346;-1,1811475;-1,591164;-3,59554773;-5,254462;-6,39730748;-7,22871817;9,3243489;-8,3558438;-8,40271608;-10,42747399;-13,983241;-14,3553495;"[
'./TestFULL/ParadeProtest/ParadeProtest_031
.mp4',
'Baseball',
7.8808955,
6.620752,
5.49376,
5.0394815,
4.70450115,
2.4281299,
2.032434,
1.62218521,
1.612597,
0.6796782,
0.660439,
0.607501,
-0.734346,
-1.1811475,
-1.591164,
-3.59554773,
-5.254462,
-6.39730748,
-7.22871817,
9.3243489,
-8.3558438,
-8.40271608,
-10.42747399,
-13.983241,
-14.3553495
]"
./TestFULL/ParadeProtest/ParadeProtest_003 .mp4;ReligiousActivity;7,084368;6,01150599;5,303756;4,23650042;4,15172205;2,1372129;1,4407466;1,1114428;-1,121362;-1,539101;-1,76274;-2,07541068;-2,46848396;-2,6381775;-3,51877129;-4,615312;-5,16620195;-5,773019;-6,4207436;10,972593;-7,48578;-8,0828092;-12,35889036;-12,75656203;-13,7975911;"[
'./TestFULL/ParadeProtest/ParadeProtest_003
.mp4',
'Baseball',
7.084368,
6.01150599,
5.303756,
4.23650042,
4.15172205,
2.1372129,
1.4407466,
1.1114428,
-1.121362,
-1.539101,
-1.76274,
-2.07541068,
-2.46848396,
-2.6381775,
-3.51877129,
-4.615312,
-5.16620195,
-5.773019,
-6.4207436,
10.972593,
-7.48578,
-8.0828092,
-12.35889036,
-12.75656203,
-13.7975911
]"
./TestFULL/ParadeProtest/ParadeProtest_049 .mp4;ReligiousActivity;9,97109836;9,536589;9,233895;6,83421277;6,191729;5,78455076;4,65760482;4,3298484;4,04964638;3,576832;2,01028781;1,686512;0,370281;0,082506;-1,9436566;-6,372851;-6,6728554;-6,7472436;-6,854543;11,98321868;-8,9049482;-10,5620511;-11,0508095;-12,355041;-12,96155829;"[
'./TestFULL/ParadeProtest/ParadeProtest_049
.mp4',
'Baseball',
9.97109836,
9.536589,
9.233895,
6.83421277,
6.191729,
5.78455076,
4.65760482,
4.3298484,
4.04964638,
3.576832,
2.01028781,
1.686512,
0.370281,
0.082506,
-1.9436566,
-6.372851,
-6.6728554,
-6.7472436,
-6.854543,
11.98321868,
-8.9049482,
-10.5620511,
-11.0508095,
-12.355041,
-12.96155829
]"
./TestFULL/ParadeProtest/ParadeProtest_023 .mp4;ReligiousActivity;8,9856085;7,04606386;6,881568;5,20335827;4,606795;4,56106854;3,408542;3,403761;3,135792;-0,02906013;-0,1202715;-1,34499892;-2,239431;-2,30150929;-2,71536011;-5,752677;-6,11482943;-6,70944246;-6,747094;10,65945507;-9,53975647;-10,0253987;-10,14314982;-10,47304834;-12,02012693;"[
'./TestFULL/ParadeProtest/ParadeProtest_023
.mp4',
'Baseball',
8.9856085,
7.04606386,
6.881568,
5.20335827,
4.606795,
4.56106854,
3.408542,
3.403761,
3.135792,
-0.02906013,
-0.1202715,
-1.34499892,
-2.239431,
-2.30150929,
-2.71536011,
-5.752677,
-6.11482943,
-6.70944246,
-6.747094,
10.65945507,
-9.53975647,
-10.0253987,
-10.14314982,
-10.47304834,
-12.02012693
]"
./TestFULL/ParadeProtest/ParadeProtest_018 .mp4;ReligiousActivity;6,30756905;5,68845153;4,30647373;2,91831566;2,61554902;1,3985872;0,7632075;-0,1647924;-1,60574;-1,91672076;-2,5344927;-3,260426;-3,6267811;-4,8546067;-5,38375711;-5,435738;-5,60661063;-5,925011;-6,6949974;10,005854;-8,35389248;-8,69403177;-12,1184616;-12,719487;-13,27783106;"[
'./TestFULL/ParadeProtest/ParadeProtest_018
.mp4',
'Baseball',
6.30756905,
5.68845153,
4.30647373,
2.91831566,
2.61554902,
1.3985872,
0.7632075,
-0.1647924,
-1.60574,
-1.91672076,
-2.5344927,
-3.260426,
-3.6267811,
-4.8546067,
-5.38375711,
-5.435738,
-5.60661063,
-5.925011,
-6.6949974,
10.005854,
-8.35389248,
-8.69403177,
-12.1184616,
-12.719487,
-13.27783106
]"
./TestFULL/ParadeProtest/ParadeProtest_042 .mp4;ReligiousActivity;8,22178762;6,54179741;6,15036927;5,71371062;5,163013;3,512063;3,067859;2,99009614;1,6947272;1,519073;0,07279147;-1,828105;-2,03788;-2,480802;-2,60517977;-2,90852171;-3,02783335;-5,65999064;-5,8183444;8,906612;-10,44548399;-11,15399994;-11,39172631;-13,55900101;-14,327109;"[
'./TestFULL/ParadeProtest/ParadeProtest_042
.mp4',
'Baseball',
8.22178762,
6.54179741,
6.15036927,
5.71371062,
5.163013,
3.512063,
3.067859,
2.99009614,
1.6947272,
1.519073,
0.07279147,
-1.828105,
-2.03788,
-2.480802,
-2.60517977,
-2.90852171,
-3.02783335,
-5.65999064,
-5.8183444,
8.906612,
-10.44548399,
-11.15399994,
-11.39172631,
-13.55900101,
-14.327109
]"
./TestFULL/ParadeProtest/ParadeProtest_009 .mp4;ReligiousActivity;9,86604203;9,68230144;9,4690874;8,75407375;7,180874;6,831552;6,49498996;6,03309738;5,6338958;4,0507258;2,316657;1,221416;1,2045268;0,1671207;-0,459031;-0,905513;-2,7637117;-5,03900958;-7,24606;11,034936;-8,00642692;-8,531774;-10,706306;-11,760235;-14,248176;"[
'./TestFULL/ParadeProtest/ParadeProtest_009
.mp4',
'Baseball',
9.86604203,
9.68230144,
9.4690874,
8.75407375,
7.180874,
6.831552,
6.49498996,
6.03309738,
5.6338958,
4.0507258,
2.316657,
1.221416,
1.2045268,
0.1671207,
-0.459031,
-0.905513,
-2.7637117,
-5.03900958,
-7.24606,
11.034936,
-8.00642692,
-8.531774,
-10.706306,
-11.760235,
-14.248176
]"
./TestFULL/ParadeProtest/ParadeProtest_019 .mp4;ReligiousActivity;7,977489;7,540016;4,4731539;4,0112072;2,25922;0,9572224;0,5443961;-0,2481452;-1,073245;-2,2607827;-2,66178251;-4,2589278;-4,358062;-6,1646492;-6,25707494;-7,26258391;-8,20009211;-8,37724;-8,9947895;11,096422;-10,789725;-11,170276;-13,2268907;-13,7951736;-14,62034494;"[
'./TestFULL/ParadeProtest/ParadeProtest_019
.mp4',
'Baseball',
7.977489,
7.540016,
4.4731539,
4.0112072,
2.25922,
0.9572224,
0.5443961,
-0.2481452,
-1.073245,
-2.2607827,
-2.66178251,
-4.2589278,
-4.358062,
-6.1646492,
-6.25707494,
-7.26258391,
-8.20009211,
-8.37724,
-8.9947895,
11.096422,
-10.789725,
-11.170276,
-13.2268907,
-13.7951736,
-14.62034494
]"
./TestFULL/Party/Party_001 .mp4;ReligiousActivity;8,1382786;7,81112717;7,309173;7,22198564;5,47407145;5,4374781;4,25135623;1,946673;-0,37448651;-1,2812406;-3,1285639;-3,6457368;-4,97438754;-5,33990252;-5,700932;-6,7684931;-7,17706955;-7,2670175;-8,226531;8,97778795;-9,6763598;-10,7372909;-10,9462374;-11,7658744;-13,69194417;"[
'./TestFULL/Party/Party_001
.mp4',
'Baseball',
8.1382786,
7.81112717,
7.309173,
7.22198564,
5.47407145,
5.4374781,
4.25135623,
1.946673,
-0.37448651,
-1.2812406,
-3.1285639,
-3.6457368,
-4.97438754,
-5.33990252,
-5.700932,
-6.7684931,
-7.17706955,
-7.2670175,
-8.226531,
8.97778795,
-9.6763598,
-10.7372909,
-10.9462374,
-11.7658744,
-13.69194417
]"
./TestFULL/Party/Party_002 .mp4;ReligiousActivity;9,0906219;8,3810557;8,089312;7,006281;5,285391;5,1207788;4,075479;2,46450626;1,911256;1,836761;-0,0655211;-0,40068022;-2,1129934;-3,069772;-5,87397738;-6,3238411;-7,62735446;-9,2432039;-11,42301715;8,886474;-11,6681411;-12,36798174;-13,69488419;-14,073359;-14,43110436;"[
'./TestFULL/Party/Party_002
.mp4',
'Baseball',
9.0906219,
8.3810557,
8.089312,
7.006281,
5.285391,
5.1207788,
4.075479,
2.46450626,
1.911256,
1.836761,
-0.0655211,
-0.40068022,
-2.1129934,
-3.069772,
-5.87397738,
-6.3238411,
-7.62735446,
-9.2432039,
-11.42301715,
8.886474,
-11.6681411,
-12.36798174,
-13.69488419,
-14.073359,
-14.43110436
]"
./TestFULL/Party/Party_009 .mp4;ReligiousActivity;9,5934133;9,26897408;9,1072964;7,7166513;7,5180182;6,69556007;5,0287296;2,603127;2,57963743;2,4492183;1,638552;0,016491;-0,1059757;-0,4203251;-1,4524707;-2,88277743;-3,00174284;-3,321404;-4,6191603;11,874193;-7,09862025;-8,4799977;-12,287563;-12,74279193;-14,309985;"[
'./TestFULL/Party/Party_009
.mp4',
'Baseball',
9.5934133,
9.26897408,
9.1072964,
7.7166513,
7.5180182,
6.69556007,
5.0287296,
2.603127,
2.57963743,
2.4492183,
1.638552,
0.016491,
-0.1059757,
-0.4203251,
-1.4524707,
-2.88277743,
-3.00174284,
-3.321404,
-4.6191603,
11.874193,
-7.09862025,
-8.4799977,
-12.287563,
-12.74279193,
-14.309985
]"
./TestFULL/Party/Party_005 .mp4;ReligiousActivity;9,44052;5,875838;5,394534;4,183495;3,614363;2,75197663;0,760368;0,156473;-0,49063675;-2,28038192;-2,6126085;-3,1785816;-3,71948;-4,1157635;-4,144939;-4,23744758;-4,803162;-5,48634912;-5,64781263;11,789851;-7,45653506;-9,3270196;-9,578113;-13,354437;-13,41280837;"[
'./TestFULL/Party/Party_005
.mp4',
'Baseball',
9.44052,
5.875838,
5.394534,
4.183495,
3.614363,
2.75197663,
0.760368,
0.156473,
-0.49063675,
-2.28038192,
-2.6126085,
-3.1785816,
-3.71948,
-4.1157635,
-4.144939,
-4.23744758,
-4.803162,
-5.48634912,
-5.64781263,
11.789851,
-7.45653506,
-9.3270196,
-9.578113,
-13.354437,
-13.41280837
]"
./TestFULL/Party/Party_017 .mp4;ReligiousActivity;9,37835714;9,34676637;8,5158379;8,1023757;7,248452;7,18745846;6,83283679;6,2126516;0,4849948;-1,1992382;-1,516863;-1,703581;-1,9318971;-2,29881481;-2,8653357;-5,28974953;-6,27104616;-7,277564;-10,19843;8,9839084;-11,13727;-12,0753542;-12,43057956;-12,57674907;-14,6625788;"[
'./TestFULL/Party/Party_017
.mp4',
'Baseball',
9.37835714,
9.34676637,
8.5158379,
8.1023757,
7.248452,
7.18745846,
6.83283679,
6.2126516,
0.4849948,
-1.1992382,
-1.516863,
-1.703581,
-1.9318971,
-2.29881481,
-2.8653357,
-5.28974953,
-6.27104616,
-7.277564,
-10.19843,
8.9839084,
-11.13727,
-12.0753542,
-12.43057956,
-12.57674907,
-14.6625788
]"
./TestFULL/Party/Party_015 .mp4;ReligiousActivity;9,5540406;8,99310986;8,13358;6,136558;4,77002051;4,39183425;3,799349;2,764684;1,86269;0,8580003;0,03810974;-1,4068305;-2,005833;-3,1985266;-4,290037;-4,57998256;-5,1295554;-5,306204;-5,726294;10,54062178;-8,2616714;-10,35512062;-11,212828;-11,85241126;-14,9885311;"[
'./TestFULL/Party/Party_015
.mp4',
'Baseball',
9.5540406,
8.99310986,
8.13358,
6.136558,
4.77002051,
4.39183425,
3.799349,
2.764684,
1.86269,
0.8580003,
0.03810974,
-1.4068305,
-2.005833,
-3.1985266,
-4.290037,
-4.57998256,
-5.1295554,
-5.306204,
-5.726294,
10.54062178,
-8.2616714,
-10.35512062,
-11.212828,
-11.85241126,
-14.9885311
]"
./TestFULL/Party/Party_050 .mp4;ReligiousActivity;9,7855122;8,5197006;8,3891904;7,6985197;4,18536837;1,17148486;1,114555;0,61055213;0,5891838;0,0268737;0,0179841;-0,81933003;-1,9500274;-2,431767;-2,676521;-3,0857658;-6,18421844;-6,37646769;-6,7118938;8,521492;-7,28293859;-9,564098;-10,4701592;-11,65837544;-12,09087557;"[
'./TestFULL/Party/Party_050
.mp4',
'Baseball',
9.7855122,
8.5197006,
8.3891904,
7.6985197,
4.18536837,
1.17148486,
1.114555,
0.61055213,
0.5891838,
0.0268737,
0.0179841,
-0.81933003,
-1.9500274,
-2.431767,
-2.676521,
-3.0857658,
-6.18421844,
-6.37646769,
-6.7118938,
8.521492,
-7.28293859,
-9.564098,
-10.4701592,
-11.65837544,
-12.09087557
]"
